T,h,L,inv_L,F_exact,Cv_exact,chi_exact,M_exact,S_exact,split
0.0010000000474974513,0.10000000149011612,0,0.0,-1.0025008916854858,-6.25000029685907e-05,0.5017640590667725,0.05005062371492386,-6.103515625e-05,analytic
0.0010000000474974513,0.13958333432674408,0,0.0,-1.004875659942627,-0.0,0.503575325012207,0.06994592398405075,-0.0,analytic
0.0010000000474974513,0.17916667461395264,0,0.0,-1.0080394744873047,0.0001250000059371814,0.506018877029419,0.08992534875869751,-0.0,analytic
0.0010000000474974513,0.21875,0,0.0,-1.0119962692260742,-0.0,0.509125828742981,0.11001449823379517,0.0001220703125,analytic
0.0010000000474974513,0.25833332538604736,0,0.0,-1.016750693321228,-0.0002500000118743628,0.5129364132881165,0.13024042546749115,-6.103515625e-05,analytic
0.0010000000474974513,0.2979166805744171,0,0.0,-1.0223090648651123,-0.0,0.5175023078918457,0.15063190460205078,-6.103515625e-05,analytic
0.0010000000474974513,0.3375000059604645,0,0.0,-1.0286784172058105,-0.0001250000059371814,0.5228890180587769,0.17122018337249756,0.0001220703125,analytic
0.0010000000474974513,0.37708333134651184,0,0.0,-1.0358669757843018,6.25000029685907e-05,0.5291778445243835,0.19203917682170868,-0.0,analytic
0.0010000000474974513,0.4166666865348816,0,0.0,-1.0438851118087769,-0.0001875000016298145,0.5364717245101929,0.21312671899795532,-0.0,analytic
0.0010000000474974513,0.45625001192092896,0,0.0,-1.052743673324585,0.0001250000059371814,0.5448992848396301,0.2345248907804489,0.0001220703125,analytic
0.0010000000474974513,0.4958333373069763,0,0.0,-1.0624562501907349,-0.0002500000118743628,0.5546233654022217,0.25628161430358887,-0.0,analytic
0.0010000000474974513,0.5354166626930237,0,0.0,-1.073038101196289,-0.0,0.5658531188964844,0.2784523069858551,-0.0,analytic
0.0010000000474974513,0.5750000476837158,0,0.0,-1.0845067501068115,-0.0,0.5788594484329224,0.3011017143726349,0.0001220703125,analytic
0.0010000000474974513,0.6145833730697632,0,0.0,-1.096882700920105,-0.0001250000059371814,0.5940009355545044,0.324306845664978,0.0001220703125,analytic
0.0010000000474974513,0.6541666984558105,0,0.0,-1.1101895570755005,-0.0002500000118743628,0.6117632389068604,0.34816139936447144,-0.0,analytic
0.0010000000474974513,0.6937500238418579,0,0.0,-1.124455451965332,-0.0001250000059371814,0.6328220367431641,0.3727814555168152,-0.0001220703125,analytic
0.0010000000474974513,0.7333333492279053,0,0.0,-1.1397134065628052,-0.0,0.6581531763076782,0.3983158469200134,-0.0,analytic
0.0010000000474974513,0.7729166746139526,0,0.0,-1.156003475189209,-0.0,0.6892344951629639,0.4249608516693115,-0.0,analytic
0.0010000000474974513,0.8125,0,0.0,-1.1733744144439697,-0.0,0.7284417748451233,0.45298677682876587,0.0001220703125,analytic
0.0010000000474974513,0.8199999928474426,0,0.0,-1.1767922639846802,-0.0001250000059371814,0.7370826601982117,0.45848220586776733,-0.0,analytic
0.0010000000474974513,0.8349999785423279,0,0.0,-1.183753252029419,-0.0,0.7558175921440125,0.4696763753890991,-0.0,analytic
0.0010000000474974513,0.8500000238418579,0,0.0,-1.1908842325210571,0.0001250000059371814,0.7768191695213318,0.48116815090179443,-0.0,analytic
0.0010000000474974513,0.8520833253860474,0,0.0,-1.1918882131576538,-0.0001250000059371814,0.7799410223960876,0.4827895760536194,-0.0,analytic
0.0010000000474974513,0.8649999499320984,0,0.0,-1.1981897354125977,-0.0001250000059371814,0.8005921840667725,0.4929947853088379,-0.0,analytic
0.0010000000474974513,0.8799999952316284,0,0.0,-1.2056759595870972,0.0001250000059371814,0.827830970287323,0.5052030086517334,0.0001220703125,analytic
0.0010000000474974513,0.8916667103767395,0,0.0,-1.2116268873214722,-0.0001250000059371814,0.8520243167877197,0.514999508857727,-0.0,analytic
0.0010000000474974513,0.8949999809265137,0,0.0,-1.213348150253296,-0.0001250000059371814,0.8595106601715088,0.5178517699241638,-0.0,analytic
0.0010000000474974513,0.9099999666213989,0,0.0,-1.2212140560150146,-0.000375000003259629,0.8970789909362793,0.5310176610946655,-0.0,analytic
0.0010000000474974513,0.9249999523162842,0,0.0,-1.2292817831039429,-0.0002500000118743628,0.9427911043167114,0.5448046326637268,-0.0,analytic
0.0010000000474974513,0.9312500357627869,0,0.0,-1.2327053546905518,0.0001250000059371814,0.965062141418457,0.5507654547691345,-0.0,analytic
0.0010000000474974513,0.9399999380111694,0,0.0,-1.2375620603561401,0.0001250000059371814,1.0004647970199585,0.5593607425689697,-0.0,analytic
0.0010000000474974513,0.9549999833106995,0,0.0,-1.2460676431655884,-0.0,1.0773282051086426,0.5749132633209229,0.0001220703125,analytic
0.0010000000474974513,0.9699999690055847,0,0.0,-1.2548162937164307,-0.0002500000118743628,1.1897642612457275,0.5918542146682739,-0.0,analytic
0.0010000000474974513,0.9708333611488342,0,0.0,-1.255309820175171,-0.0001250000059371814,1.1977238655090332,0.5928490161895752,-0.0,analytic
0.0010000000474974513,0.98499995470047,0,0.0,-1.263833999633789,-0.0001250000059371814,1.3905696868896484,0.6110219955444336,-0.0,analytic
0.0010000000474974513,1.0,0,0.0,-1.273173213005066,0.000375000003259629,2.703125476837158,0.6365861892700195,0.0003662109375,analytic
0.0010000000474974513,1.0104167461395264,0,0.0,-1.2799110412597656,-0.0,1.456615686416626,0.65529465675354,0.0001220703125,analytic
0.0010000000474974513,1.0149999856948853,0,0.0,-1.2829293012619019,0.0002500000118743628,1.3341313600540161,0.6616719961166382,-0.0,analytic
0.0010000000474974513,1.0299999713897705,0,0.0,-1.2929939031600952,-0.0,1.0964553356170654,0.6797052621841431,-0.0,analytic
0.0010000000474974513,1.0449999570846558,0,0.0,-1.3033069372177124,-0.0001250000059371814,0.9545547962188721,0.6950191259384155,-0.0,analytic
0.0010000000474974513,1.0500000715255737,0,0.0,-1.3067939281463623,-0.0002500000118743628,0.9174039363861084,0.6996970176696777,-0.0001220703125,analytic
0.0010000000474974513,1.059999942779541,0,0.0,-1.3138353824615479,-0.0001250000059371814,0.8528932332992554,0.7085390686988831,-0.0001220703125,analytic
0.0010000000474974513,1.0749999284744263,0,0.0,-1.3245564699172974,0.0001250000059371814,0.7737962007522583,0.7207170724868774,-0.0,analytic
0.0010000000474974513,1.089583396911621,0,0.0,-1.3351467847824097,-0.0,0.7109031677246094,0.7315292954444885,-0.0001220703125,analytic
0.0010000000474974513,1.0899999141693115,0,0.0,-1.3354517221450806,0.0001250000059371814,0.709265947341919,0.7318249940872192,-0.0,analytic
0.0010000000474974513,1.1049998998641968,0,0.0,-1.3465067148208618,-0.0002500000118743628,0.6549851894378662,0.7420459985733032,-0.0,analytic
0.0010000000474974513,1.119999885559082,0,0.0,-1.357709288597107,-0.0001250000059371814,0.608335018157959,0.751512348651886,-0.0,analytic
0.0010000000474974513,1.1291667222976685,0,0.0,-1.3646233081817627,0.0001250000059371814,0.5828216075897217,0.7569707036018372,-0.0001220703125,analytic
0.0010000000474974513,1.1349999904632568,0,0.0,-1.369048833847046,-0.0002500000118743628,0.5675970315933228,0.7603256106376648,-0.0,analytic
0.0010000000474974513,1.149999976158142,0,0.0,-1.3805162906646729,0.0001250000059371814,0.5315873622894287,0.7685641050338745,0.0001220703125,analytic
0.0010000000474974513,1.1649999618530273,0,0.0,-1.3921033143997192,-0.0,0.4994429349899292,0.7762923836708069,0.0001220703125,analytic
0.0010000000474974513,1.1687500476837158,0,0.0,-1.3950177431106567,-0.000375000003259629,0.49193060398101807,0.7781511545181274,-0.0,analytic
0.0010000000474974513,1.1799999475479126,0,0.0,-1.403802514076233,0.0001250000059371814,0.4705197811126709,0.7835636138916016,-0.0,analytic
0.0010000000474974513,1.2083333730697632,0,0.0,-1.426185965538025,-0.000375000003259629,0.42301297187805176,0.7962018251419067,-0.0,analytic
0.0010000000474974513,1.2479166984558105,0,0.0,-1.4580186605453491,0.0002500000118743628,0.3686196804046631,0.8118302822113037,-0.0,analytic
0.0010000000474974513,1.287500023841858,0,0.0,-1.490430235862732,-0.0,0.32451069355010986,0.8255195617675781,-0.0,analytic
0.0010000000474974513,1.3270833492279053,0,0.0,-1.5233514308929443,-0.0,0.28802651166915894,0.8376208543777466,-0.0,analytic
0.0010000000474974513,1.3666666746139526,0,0.0,-1.5567245483398438,-0.0001250000059371814,0.2573864459991455,0.8483984470367432,0.0001220703125,analytic
0.0010000000474974513,1.40625,0,0.0,-1.5905015468597412,-0.0002500000118743628,0.23133891820907593,0.8580577373504639,-0.0,analytic
0.0010000000474974513,1.4458333253860474,0,0.0,-1.6246414184570312,-0.0001250000059371814,0.20897281169891357,0.8667612075805664,-0.0,analytic
0.0010000000474974513,1.4854166507720947,0,0.0,-1.659109115600586,-0.0002500000118743628,0.18960469961166382,0.874640941619873,-0.0001220703125,analytic
0.0010000000474974513,1.5250000953674316,0,0.0,-1.693874478340149,-0.0,0.17271023988723755,0.8818042278289795,-0.0,analytic
0.0010000000474974513,1.564583420753479,0,0.0,-1.7289104461669922,-0.0002500000118743628,0.15788018703460693,0.8883408904075623,-0.0,analytic
0.0010000000474974513,1.6041667461395264,0,0.0,-1.764194130897522,-0.0001250000059371814,0.1447887420654297,0.8943259716033936,-0.0,analytic
0.0010000000474974513,1.6437500715255737,0,0.0,-1.799704909324646,-0.000375000003259629,0.13317424058914185,0.8998227119445801,-0.0,analytic
0.0010000000474974513,1.683333396911621,0,0.0,-1.835424542427063,-0.0001250000059371814,0.12282347679138184,0.9048856496810913,0.0001220703125,analytic
0.0010000000474974513,1.7229167222976685,0,0.0,-1.8713364601135254,0.0002500000118743628,0.11356097459793091,0.9095606803894043,-0.0,analytic
0.0010000000474974513,1.7625000476837158,0,0.0,-1.9074267148971558,-0.000375000003259629,0.10524129867553711,0.9138883948326111,0.0001220703125,analytic
0.0010000000474974513,1.8020833730697632,0,0.0,-1.9436819553375244,-0.0002500000118743628,0.09774279594421387,0.9179030656814575,-0.0,analytic
0.0010000000474974513,1.8416666984558105,0,0.0,-1.9800901412963867,-0.0002500000118743628,0.09096264839172363,0.9216357469558716,-0.0001220703125,analytic
0.0010000000474974513,1.881250023841858,0,0.0,-2.01664137840271,-0.0001250000059371814,0.08481404185295105,0.9251127243041992,0.0001220703125,analytic
0.0010000000474974513,1.9208333492279053,0,0.0,-2.0533251762390137,-0.0002500000118743628,0.07922273874282837,0.9283574819564819,-0.0,analytic
0.0010000000474974513,1.9604166746139526,0,0.0,-2.0901334285736084,-0.0,0.07412499189376831,0.9313908815383911,-0.0,analytic
0.0010000000474974513,2.0,0,0.0,-2.1270580291748047,-0.0,0.06946635246276855,0.9342315793037415,-0.0,analytic
0.009999999776482582,0.10000000149011612,0,0.0,-1.0025008916854858,-9.765624781721272e-06,0.5017640590667725,0.05005062371492386,-0.0,analytic
0.009999999776482582,0.13958333432674408,0,0.0,-1.004875659942627,-0.0,0.503575325012207,0.06994592398405075,7.62939453125e-06,analytic
0.009999999776482582,0.17916667461395264,0,0.0,-1.0080394744873047,-0.0,0.506018877029419,0.08992534875869751,7.62939453125e-06,analytic
0.009999999776482582,0.21875,0,0.0,-1.0119961500167847,-1.9531249563442543e-05,0.509125828742981,0.11001449823379517,-0.0,analytic
0.009999999776482582,0.25833332538604736,0,0.0,-1.0167505741119385,-9.765624781721272e-06,0.5129364132881165,0.13024042546749115,-1.52587890625e-05,analytic
0.009999999776482582,0.2979166805744171,0,0.0,-1.0223090648651123,-0.0,0.5175023078918457,0.15063190460205078,7.62939453125e-06,analytic
0.009999999776482582,0.3375000059604645,0,0.0,-1.0286784172058105,-0.0,0.5228890180587769,0.17122018337249756,7.62939453125e-06,analytic
0.009999999776482582,0.37708333134651184,0,0.0,-1.0358669757843018,-9.765624781721272e-06,0.5291778445243835,0.19203917682170868,-7.62939453125e-06,analytic
0.009999999776482582,0.4166666865348816,0,0.0,-1.0438849925994873,-9.765624781721272e-06,0.5364717245101929,0.21312671899795532,-0.0,analytic
0.009999999776482582,0.45625001192092896,0,0.0,-1.0527437925338745,-2.9296874345163815e-05,0.5448992848396301,0.2345248907804489,7.62939453125e-06,analytic
0.009999999776482582,0.4958333373069763,0,0.0,-1.0624562501907349,-0.0,0.5546233654022217,0.25628161430358887,-7.62939453125e-06,analytic
0.009999999776482582,0.5354166626930237,0,0.0,-1.073038101196289,-0.0,0.5658531188964844,0.2784523069858551,-7.62939453125e-06,analytic
0.009999999776482582,0.5750000476837158,0,0.0,-1.0845067501068115,-1.9531249563442543e-05,0.5788594484329224,0.3011017143726349,-0.0,analytic
0.009999999776482582,0.6145833730697632,0,0.0,-1.096882700920105,9.765624781721272e-06,0.5940009355545044,0.324306845664978,1.52587890625e-05,analytic
0.009999999776482582,0.6541666984558105,0,0.0,-1.11018967628479,-0.0,0.6117632389068604,0.34816139936447144,1.52587890625e-05,analytic
0.009999999776482582,0.6937500238418579,0,0.0,-1.1244555711746216,2.9296874345163815e-05,0.6328220367431641,0.3727814555168152,-0.0,analytic
0.009999999776482582,0.7333333492279053,0,0.0,-1.1397135257720947,-9.765624781721272e-06,0.6581531763076782,0.3983158469200134,7.62939453125e-06,analytic
0.009999999776482582,0.7729166746139526,0,0.0,-1.1560035943984985,1.9531249563442543e-05,0.6892344951629639,0.4249608516693115,7.62939453125e-06,analytic
0.009999999776482582,0.8125,0,0.0,-1.1733744144439697,-1.9531249563442543e-05,0.7284417748451233,0.45298677682876587,7.62939453125e-06,analytic
0.009999999776482582,0.8199999928474426,0,0.0,-1.1767923831939697,-1.9531249563442543e-05,0.7370826601982117,0.45848220586776733,-0.0,analytic
0.009999999776482582,0.8349999785423279,0,0.0,-1.1837531328201294,-9.765624781721272e-06,0.7558175921440125,0.4696763753890991,-0.0,analytic
0.009999999776482582,0.8500000238418579,0,0.0,-1.1908841133117676,9.765624781721272e-06,0.7768191695213318,0.48116815090179443,-7.62939453125e-06,analytic
0.009999999776482582,0.8520833253860474,0,0.0,-1.1918882131576538,-9.765624781721272e-06,0.7799410223960876,0.4827895760536194,-0.0,analytic
0.009999999776482582,0.8649999499320984,0,0.0,-1.1981898546218872,9.765624781721272e-06,0.8005921840667725,0.4929947853088379,-0.0,analytic
0.009999999776482582,0.8799999952316284,0,0.0,-1.2056758403778076,9.765624781721272e-06,0.827830970287323,0.5052030086517334,-7.62939453125e-06,analytic
0.009999999776482582,0.8916667103767395,0,0.0,-1.2116268873214722,-1.9531249563442543e-05,0.8520243167877197,0.514999508857727,7.62939453125e-06,analytic
0.009999999776482582,0.8949999809265137,0,0.0,-1.213348150253296,-1.9531249563442543e-05,0.8595106601715088,0.5178517699241638,-0.0,analytic
0.009999999776482582,0.9099999666213989,0,0.0,-1.2212140560150146,-1.9531249563442543e-05,0.8970787525177002,0.5310176610946655,7.62939453125e-06,analytic
0.009999999776482582,0.9249999523162842,0,0.0,-1.2292817831039429,-1.9531249563442543e-05,0.9427919387817383,0.544804573059082,-0.0,analytic
0.009999999776482582,0.9312500357627869,0,0.0,-1.2327053546905518,-0.0,0.9650652408599854,0.5507654547691345,-0.0,analytic
0.009999999776482582,0.9399999380111694,0,0.0,-1.237561821937561,9.765624781721272e-06,1.0004818439483643,0.5593607425689697,-7.62939453125e-06,analytic
