T,h,L,inv_L,F_exact,Cv_exact,chi_exact,M_exact,S_exact,split
0.7328125238418579,0.13958333432674408,6,0.16666666666666666,-1.052141785621643,0.4220070540904999,0.5977913737297058,0.08324898034334183,0.2312462329864502,train
0.7328125238418579,0.17916667461395264,6,0.16666666666666666,-1.0559055805206299,0.41790086030960083,0.5990630388259888,0.10693591833114624,0.2317289113998413,train
0.7328125238418579,0.21875,6,0.16666666666666666,-1.060608148574829,0.41282913088798523,0.6005628108978271,0.13067781925201416,0.23229718208312988,train
0.7328125238418579,0.25833332538604736,6,0.16666666666666666,-1.0662517547607422,0.4068325161933899,0.6022324562072754,0.15448272228240967,0.23292836546897888,train
0.7328125238418579,0.2979166805744171,6,0.16666666666666666,-1.0728389024734497,0.39995890855789185,0.6040017008781433,0.17835593223571777,0.2335958182811737,train
0.7328125238418579,0.3375000059604645,6,0.16666666666666666,-1.0803724527359009,0.39226844906806946,0.6057889461517334,0.20229977369308472,0.2342691868543625,train
0.7328125238418579,0.37708333134651184,6,0.16666666666666666,-1.088855266571045,0.383832722902298,0.6075016856193542,0.2263132482767105,0.23491434752941132,train
0.7328125238418579,0.4166666865348816,6,0.16666666666666666,-1.098289966583252,0.3747353255748749,0.6090362668037415,0.2503913342952728,0.23549425601959229,train
0.7328125238418579,0.45625001192092896,6,0.16666666666666666,-1.1086785793304443,0.3650721311569214,0.6102802753448486,0.2745247781276703,0.23596923053264618,train
0.7328125238418579,0.4958333373069763,6,0.16666666666666666,-1.1200236082077026,0.3549517095088959,0.6111127138137817,0.29869967699050903,0.23629765212535858,train
0.7328125238418579,0.5354166626930237,6,0.16666666666666666,-1.1323260068893433,0.3444924056529999,0.6114071011543274,0.32289743423461914,0.23643624782562256,train
0.7328125238418579,0.5750000476837158,6,0.16666666666666666,-1.145586371421814,0.33382362127304077,0.6110327839851379,0.34709399938583374,0.23634211719036102,train
0.7328125238418579,0.6145833730697632,6,0.16666666666666666,-1.1598039865493774,0.323081374168396,0.6098588109016418,0.37126028537750244,0.23597204685211182,train
0.7328125238418579,0.6541666984558105,6,0.16666666666666666,-1.1749769449234009,0.3124050796031952,0.6077567338943481,0.3953622281551361,0.23528465628623962,train
0.7328125238418579,0.6937500238418579,6,0.16666666666666666,-1.1911020278930664,0.30193689465522766,0.6046046018600464,0.41936060786247253,0.2342412918806076,train
0.7328125238418579,0.7333333492279053,6,0.16666666666666666,-1.2081743478775024,0.2918129563331604,0.6002914905548096,0.4432114362716675,0.2328070104122162,train
0.7328125238418579,0.7729166746139526,6,0.16666666666666666,-1.2261871099472046,0.282162070274353,0.5947209596633911,0.46686702966690063,0.2309509962797165,train
0.7328125238418579,0.8125,6,0.16666666666666666,-1.245131492614746,0.2730996310710907,0.587815523147583,0.4902758300304413,0.22864867746829987,train
0.7328125238418579,0.8199999928474426,6,0.16666666666666666,-1.248824954032898,0.27145713567733765,0.586351752281189,0.4946790337562561,0.22816027700901031,train
0.7328125238418579,0.8349999785423279,6,0.16666666666666666,-1.2563109397888184,0.2682481110095978,0.5832732915878296,0.5034515857696533,0.22713331878185272,train
0.7328125238418579,0.8500000238418579,6,0.16666666666666666,-1.2639284133911133,0.2651451528072357,0.5799921751022339,0.5121762752532959,0.22603914141654968,train
0.7328125238418579,0.8520833253860474,6,0.16666666666666666,-1.2649966478347778,0.26472216844558716,0.5795203447341919,0.5133839845657349,0.22588154673576355,train
0.7328125238418579,0.8649999499320984,6,0.16666666666666666,-1.271675944328308,0.26215052604675293,0.5765073299407959,0.5208502411842346,0.2248762547969818,train
0.7328125238418579,0.8799999952316284,6,0.16666666666666666,-1.2795536518096924,0.2592684030532837,0.5728178024291992,0.5294704437255859,0.22364482283592224,train
0.7328125238418579,0.8916667103767395,6,0.16666666666666666,-1.2857697010040283,0.25710612535476685,0.5698065757751465,0.5361359119415283,0.22263981401920319,train
0.7328125238418579,0.8949999809265137,6,0.16666666666666666,-1.2875598669052124,0.2565014362335205,0.5689237117767334,0.5380337834358215,0.22234465181827545,train
0.7328125238418579,0.9099999666213989,6,0.16666666666666666,-1.295694351196289,0.25385186076164246,0.5648256540298462,0.5465370416641235,0.22097624838352203,train
0.7328125238418579,0.9249999523162842,6,0.16666666666666666,-1.3039555549621582,0.25132039189338684,0.5605247020721436,0.554977536201477,0.21953830122947693,train
0.7328125238418579,0.9312500357627869,6,0.16666666666666666,-1.307435154914856,0.2503007650375366,0.558673083782196,0.5584750175476074,0.21891924738883972,train
0.7328125238418579,0.9399999380111694,6,0.16666666666666666,-1.3123432397842407,0.2489086240530014,0.5560226440429688,0.5633518099784851,0.21803316473960876,train
0.7328125238418579,0.9549999833106995,6,0.16666666666666666,-1.3208558559417725,0.24661774933338165,0.5513221025466919,0.5716572403907776,0.21645988523960114,train
0.7328125238418579,0.9699999690055847,6,0.16666666666666666,-1.3294925689697266,0.24444636702537537,0.5464256405830383,0.5798904895782471,0.21481984853744507,train
0.7328125238418579,0.9708333611488342,6,0.16666666666666666,-1.3299760818481445,0.24432913959026337,0.5461479425430298,0.5803457498550415,0.21472682058811188,train
0.7328125238418579,0.98499995470047,6,0.16666666666666666,-1.338252305984497,0.24239398539066315,0.5413370132446289,0.5880489349365234,0.21311375498771667,train
0.7328125238418579,1.0,6,0.16666666666666666,-1.3471335172653198,0.24045969545841217,0.5360605120658875,0.5961296558380127,0.21134211122989655,train
0.7328125238418579,1.0104167461395264,6,0.16666666666666666,-1.35337233543396,0.23918461799621582,0.5322882533073425,0.6016941070556641,0.21007460355758667,train
0.7328125238418579,1.0149999856948853,6,0.16666666666666666,-1.3561357259750366,0.2386414259672165,0.5306008458137512,0.6041299104690552,0.20950716733932495,train
0.7328125238418579,1.0299999713897705,6,0.16666666666666666,-1.3652571439743042,0.23693689703941345,0.5249630212783813,0.6120467782020569,0.20760954916477203,train
0.7328125238418579,1.0449999570846558,6,0.16666666666666666,-1.374496579170227,0.23534192144870758,0.5191531181335449,0.619877815246582,0.20565074682235718,train
0.7328125238418579,1.0500000715255737,6,0.16666666666666666,-1.3776025772094727,0.23483435809612274,0.5171792507171631,0.6224687099456787,0.20498444139957428,train
0.7328125238418579,1.059999942779541,6,0.16666666666666666,-1.3838529586791992,0.2338547259569168,0.513177216053009,0.6276205778121948,0.20363236963748932,train
0.7328125238418579,1.0749999284744263,6,0.16666666666666666,-1.3933247327804565,0.23246993124485016,0.5070420503616333,0.6352723240852356,0.2015562653541565,train
0.7328125238418579,1.089583396911621,6,0.16666666666666666,-1.4026429653167725,0.23121896386146545,0.5009317398071289,0.6426224708557129,0.19948460161685944,train
0.7328125238418579,1.0899999141693115,6,0.16666666666666666,-1.4029107093811035,0.23118437826633453,0.5007550716400146,0.642831027507782,0.19942480325698853,train
0.7328125238418579,1.1049998998641968,6,0.16666666666666666,-1.4126092195510864,0.22999228537082672,0.4943236708641052,0.6502944231033325,0.19723910093307495,train
0.7328125238418579,1.119999885559082,6,0.16666666666666666,-1.4224189519882202,0.22888894379138947,0.4877558648586273,0.6576601266860962,0.19500206410884857,train
0.7328125238418579,1.1291667222976685,6,0.16666666666666666,-1.4284683465957642,0.22825612127780914,0.4836784601211548,0.6621125340461731,0.19361089169979095,train
0.7328125238418579,1.1349999904632568,6,0.16666666666666666,-1.4323387145996094,0.22786913812160492,0.48105984926223755,0.6649264097213745,0.1927158683538437,train
0.7328125238418579,1.149999976158142,6,0.16666666666666666,-1.442366361618042,0.2269258350133896,0.47424429655075073,0.6720913648605347,0.19038249552249908,train
0.7328125238418579,1.1649999618530273,6,0.16666666666666666,-1.4525009393692017,0.22605469822883606,0.467318058013916,0.6791531443595886,0.18800459802150726,train
0.7328125238418579,1.1687500476837158,6,0.16666666666666666,-1.4550508260726929,0.22584661841392517,0.4655701518058777,0.680902361869812,0.18740326166152954,train
0.7328125238418579,1.1799999475479126,6,0.16666666666666666,-1.462740421295166,0.22524821758270264,0.4602900445461273,0.6861103177070618,0.18558456003665924,train
0.7328125238418579,1.2083333730697632,6,0.16666666666666666,-1.4823633432388306,0.2238791435956955,0.44677025079727173,0.698961079120636,0.18090783059597015,train
0.7328125238418579,1.2479166984558105,6,0.16666666666666666,-1.5103756189346313,0.22223244607448578,0.42744964361190796,0.7162646055221558,0.17417286336421967,train
0.7328125238418579,1.287500023841858,6,0.16666666666666666,-1.5390571355819702,0.22078421711921692,0.4077817499637604,0.7327963709831238,0.16724807024002075,train
0.7328125238418579,1.3270833492279053,6,0.16666666666666666,-1.5683780908584595,0.219416543841362,0.38793742656707764,0.7485451698303223,0.16018572449684143,train
0.7328125238418579,1.3666666746139526,6,0.16666666666666666,-1.5983068943023682,0.21801775693893433,0.36808058619499207,0.7635077834129333,0.15303650498390198,train
0.7328125238418579,1.40625,6,0.16666666666666666,-1.6288121938705444,0.2164876013994217,0.34836435317993164,0.7776867747306824,0.14584849774837494,train
0.7328125238418579,1.4458333253860474,6,0.16666666666666666,-1.6598634719848633,0.21474044024944305,0.3289285898208618,0.7910903692245483,0.1386697143316269,train
0.7328125238418579,1.4854166507720947,6,0.16666666666666666,-1.6914300918579102,0.2127065658569336,0.3098968267440796,0.8037322759628296,0.1315433830022812,train
0.7328125238418579,1.5250000953674316,6,0.16666666666666666,-1.7234824895858765,0.2103307843208313,0.2913760542869568,0.8156305551528931,0.12450932711362839,train
0.7328125238418579,1.564583420753479,6,0.16666666666666666,-1.7559913396835327,0.2075769007205963,0.2734559178352356,0.8268075585365295,0.11760321259498596,train
0.7328125238418579,1.6041667461395264,6,0.16666666666666666,-1.7889288663864136,0.20442257821559906,0.25620806217193604,0.8372881412506104,0.11085692048072815,train
0.7328125238418579,1.6437500715255737,6,0.16666666666666666,-1.822268009185791,0.20086239278316498,0.23968786001205444,0.8471001982688904,0.10429691523313522,train
0.7328125238418579,1.683333396911621,6,0.16666666666666666,-1.8559824228286743,0.19689983129501343,0.22393468022346497,0.8562735319137573,0.09794513136148453,train
0.7328125238418579,1.7229167222976685,6,0.16666666666666666,-1.8900480270385742,0.1925530582666397,0.20897400379180908,0.8648388981819153,0.09182095527648926,train
0.7328125238418579,1.7625000476837158,6,0.16666666666666666,-1.9244413375854492,0.18784673511981964,0.1948186457157135,0.8728280067443848,0.0859375,train
0.7328125238418579,1.8020833730697632,6,0.16666666666666666,-1.9591399431228638,0.18281473219394684,0.18146991729736328,0.880272626876831,0.08030557632446289,train
0.7328125238418579,1.8416666984558105,6,0.16666666666666666,-1.9941227436065674,0.17749515175819397,0.1689198613166809,0.8872047662734985,0.0749317854642868,train
0.7328125238418579,1.881250023841858,6,0.16666666666666666,-2.0293707847595215,0.1719278246164322,0.1571531891822815,0.8936557769775391,0.0698196142911911,train
0.7328125238418579,1.9208333492279053,6,0.16666666666666666,-2.0648646354675293,0.16615590453147888,0.1461477279663086,0.8996560573577881,0.06496994197368622,train
0.7328125238418579,1.9604166746139526,6,0.16666666666666666,-2.100587844848633,0.16022254526615143,0.13587671518325806,0.9052354097366333,0.06038181483745575,train
0.7328125238418579,2.0,6,0.16666666666666666,-2.136523723602295,0.1541721224784851,0.12630969285964966,0.9104224443435669,0.056051816791296005,train
0.762499988079071,0.10000000149011612,6,0.16666666666666666,-1.0564217567443848,0.4307796359062195,0.5986418724060059,0.05980975925922394,0.24786865711212158,train
0.762499988079071,0.13958333432674408,6,0.16666666666666666,-1.0592584609985352,0.42766496539115906,0.5993857383728027,0.08351998031139374,0.2481241226196289,train
0.762499988079071,0.17916667461395264,6,0.16666666666666666,-1.0630342960357666,0.4235609471797943,0.6003236770629883,0.1072637215256691,0.24844367802143097,train
0.762499988079071,0.21875,6,0.16666666666666666,-1.0677506923675537,0.4185013473033905,0.6014120578765869,0.13104763627052307,0.24881060421466827,train
0.762499988079071,0.25833332538604736,6,0.16666666666666666,-1.0734094381332397,0.41253167390823364,0.6025962829589844,0.15487676858901978,0.2492038458585739,train
0.762499988079071,0.2979166805744171,6,0.16666666666666666,-1.0800124406814575,0.4057059586048126,0.6038112044334412,0.17875361442565918,0.2495989352464676,train
0.762499988079071,0.3375000059604645,6,0.16666666666666666,-1.0875613689422607,0.3980894088745117,0.6049816608428955,0.2026778757572174,0.24996797740459442,train
0.762499988079071,0.37708333134651184,6,0.16666666666666666,-1.0960583686828613,0.3897588551044464,0.6060227155685425,0.2266463041305542,0.25027990341186523,train
0.762499988079071,0.4166666865348816,6,0.16666666666666666,-1.1055046319961548,0.3808019757270813,0.606840968132019,0.2506517171859741,0.25050076842308044,train
0.762499988079071,0.45625001192092896,6,0.16666666666666666,-1.115902066230774,0.3713165819644928,0.6073351502418518,0.27468353509902954,0.250595360994339,train
